question_id,poll_id,race_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,partisan,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,seat_number,start_date,end_date,sponsor_candidate,tracking,nationwide_batch,created_at,notes,url,stage,dem,rep,ind
90772,56434,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1831,rv,rv,Online,U.S. House,NA,10/11/18,10/17/18,NA,TRUE,FALSE,10/24/18 15:53,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,45.7,36.6,3.9
90428,56274,8273,2018,NA,568,YouGov,352,Economist,NA,YouGov,391,YouGov,B+,1273,rv,rv,Online,U.S. House,NA,10/14/18,10/16/18,NA,NA,FALSE,10/17/18 09:51,NA,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7dh1943i0z/econTabReport.pdf,general,46,41,NA
90447,56284,8273,2018,NA,590,Fox News/Beacon Research/Shaw & Co. Research,NA,NA,NA,Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A,1007,rv,rv,Live Phone,U.S. House,NA,10/13/18,10/16/18,NA,NA,FALSE,10/17/18 18:29,NA,https://www.foxnews.com/politics/fox-news-poll-results-10-17,general,47,40,NA
90448,56284,8273,2018,NA,590,Fox News/Beacon Research/Shaw & Co. Research,NA,NA,NA,Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A,841,lv,lv,Live Phone,U.S. House,NA,10/13/18,10/16/18,NA,NA,FALSE,10/17/18 18:29,NA,https://www.foxnews.com/politics/fox-news-poll-results-10-17,general,49,42,NA
90662,56408,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1092,lv,lv,Online,U.S. House,NA,10/10/18,10/16/18,NA,TRUE,FALSE,10/23/18 19:50,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,general,50.6,39.3,3.8
90663,56408,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,2052,a,a,Online,U.S. House,NA,10/10/18,10/16/18,NA,TRUE,FALSE,10/23/18 19:51,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,40,31.2,3.9
90664,56408,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1682,rv,rv,Online,U.S. House,NA,10/10/18,10/16/18,NA,TRUE,FALSE,10/23/18 19:51,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,45.8,36,4
90378,56257,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1194,lv,lv,Online,U.S. House,NA,10/9/18,10/15/18,NA,TRUE,FALSE,10/17/18 00:05,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,general,50.3,39.9,3.8
90379,56257,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,2221,a,a,Online,U.S. House,NA,10/9/18,10/15/18,NA,TRUE,FALSE,10/17/18 00:05,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,39.2,32.2,3.9
90385,56257,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1824,rv,rv,Online,U.S. House,NA,10/9/18,10/15/18,NA,TRUE,FALSE,10/17/18 00:06,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,44.6,37.3,4.1
90414,56265,8273,2018,NA,1189,Morning Consult,538,Politico,NA,Morning Consult,218,Morning Consult,B,1959,rv,rv,Online,U.S. House,NA,10/11/18,10/14/18,NA,NA,FALSE,10/17/18 08:43,NA,https://morningconsult.com/wp-content/uploads/2018/10/181023_crosstabs_POLITICO_RVs_v1_ML.pdf,general,44,37,NA
91138,56314,8273,2018,NA,1360,AP-NORC,NA,NA,NA,AP-NORC,397,AP-NORC,NA,1152,a,a,NA,U.S. House,NA,10/11/18,10/14/18,NA,NA,FALSE,10/31/18 15:17,NA,http://www.apnorc.org/PDFs/AP-NORC%20Omnibus%20October%202018/Topline_pdf.pdf,general,39,29,NA
90373,56258,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1216,lv,lv,Online,U.S. House,NA,10/8/18,10/14/18,NA,TRUE,FALSE,10/17/18 00:05,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,general,49.2,39.7,4.2
90380,56258,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,2240,a,a,Online,U.S. House,NA,10/8/18,10/14/18,NA,TRUE,FALSE,10/17/18 00:05,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,38.6,31.9,4.2
90386,56258,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1832,rv,rv,Online,U.S. House,NA,10/8/18,10/14/18,NA,TRUE,FALSE,10/17/18 00:06,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,43.8,37.7,4.3
90374,56259,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1385,lv,lv,Online,U.S. House,NA,10/7/18,10/13/18,NA,TRUE,FALSE,10/17/18 00:05,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,general,49.1,39.7,4.4
90381,56259,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,2529,a,a,Online,U.S. House,NA,10/7/18,10/13/18,NA,TRUE,FALSE,10/17/18 00:05,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,38.8,31.4,4.6
90387,56259,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,2072,rv,rv,Online,U.S. House,NA,10/7/18,10/13/18,NA,TRUE,FALSE,10/17/18 00:06,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,44.1,36.9,4.9
126572,67648,8273,2018,NA,1008,Triton Polling & Research,1412,Just Facts,NA,Triton Polling & Research,497,Triton Polling & Research,C/D,1000,lv,lv,Live Phone,U.S. House,NA,10/2/18,10/13/18,NA,NA,FALSE,7/23/20 21:19,NA,https://www.justfacts.com/reference/2018_voter_knowledge_weighted_toplines.pdf,general,40.8,42.6,NA
90235,56193,8273,2018,NA,1416,Harris Insights & Analytics,985,ScottRasmussen.com,NA,HarrisX,133,Harris Insights & Analytics,B+,5001,rv,rv,Online,U.S. House,NA,10/7/18,10/12/18,NA,TRUE,FALSE,10/13/18 20:05,NA,https://scottrasmussen.com/crosstabs-october-7-12-2018-2/,general,42,36,NA
90236,56193,8273,2018,NA,1416,Harris Insights & Analytics,985,ScottRasmussen.com,NA,HarrisX,133,Harris Insights & Analytics,B+,2954,lv,lv,Online,U.S. House,NA,10/7/18,10/12/18,NA,TRUE,FALSE,10/13/18 20:05,NA,https://scottrasmussen.com/crosstabs-october-7-12-2018-2/,general,50,40,NA
90237,56193,8273,2018,NA,1416,Harris Insights & Analytics,985,ScottRasmussen.com,NA,HarrisX,133,Harris Insights & Analytics,B+,3724,lv,lv,Online,U.S. House,NA,10/7/18,10/12/18,NA,TRUE,FALSE,10/13/18 20:05,NA,https://scottrasmussen.com/crosstabs-october-7-12-2018-2/,general,47,40,NA
90375,56260,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1797,lv,lv,Online,U.S. House,NA,10/6/18,10/12/18,NA,TRUE,FALSE,10/17/18 00:05,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,general,49.8,39.6,4.5
90382,56260,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,3171,a,a,Online,U.S. House,NA,10/6/18,10/12/18,NA,TRUE,FALSE,10/17/18 00:05,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,40,31.5,4.4
90388,56260,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,2635,rv,rv,Online,U.S. House,NA,10/6/18,10/12/18,NA,TRUE,FALSE,10/17/18 00:06,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,45.4,37,4.5
90241,56195,8273,2018,NA,11,ABC News/The Washington Post,NA,NA,NA,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,991,rv,rv,Live Phone,U.S. House,NA,10/8/18,10/11/18,NA,NA,FALSE,10/14/18 00:37,NA,https://apps.washingtonpost.com/g/page/politics/washington-post-abc-news-poll-oct-8-11-2018/2340/,general,53,42,NA
90245,56195,8273,2018,NA,11,ABC News/The Washington Post,NA,NA,NA,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,752,lv,lv,Live Phone,U.S. House,NA,10/8/18,10/11/18,NA,NA,FALSE,10/14/18 17:01,"LV model, v2 (71%) // Emailed ABC for exact topline numbers... Be warned, there may be multiple LV models. -Nathaniel",https://apps.washingtonpost.com/g/page/politics/washington-post-abc-news-poll-oct-8-11-2018/2340/,general,55,42,NA
90246,56195,8273,2018,NA,11,ABC News/The Washington Post,NA,NA,NA,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,752,lv,lv,Live Phone,U.S. House,NA,10/8/18,10/11/18,NA,NA,FALSE,10/14/18 17:01,"LV model, v3 (61%)",https://apps.washingtonpost.com/g/page/politics/washington-post-abc-news-poll-oct-8-11-2018/2340/,general,56,42,NA
90247,56195,8273,2018,NA,11,ABC News/The Washington Post,NA,NA,NA,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,752,lv,lv,Live Phone,U.S. House,NA,10/8/18,10/11/18,NA,NA,FALSE,10/14/18 17:01,"LV model, v4 (46%)",https://apps.washingtonpost.com/g/page/politics/washington-post-abc-news-poll-oct-8-11-2018/2340/,general,55,43,NA
90248,56195,8273,2018,NA,11,ABC News/The Washington Post,NA,NA,NA,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,752,lv,lv,Live Phone,U.S. House,NA,10/8/18,10/11/18,NA,NA,FALSE,10/14/18 17:01,"LV model, v5 (58%)",https://apps.washingtonpost.com/g/page/politics/washington-post-abc-news-poll-oct-8-11-2018/2340/,general,55,42,NA
90249,56195,8273,2018,NA,11,ABC News/The Washington Post,NA,NA,NA,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,752,lv,lv,Live Phone,U.S. House,NA,10/8/18,10/11/18,NA,NA,FALSE,10/14/18 17:01,"LV model, v6 (45%)",https://apps.washingtonpost.com/g/page/politics/washington-post-abc-news-poll-oct-8-11-2018/2340/,general,55,43,NA
90423,56273,8273,2018,NA,399,Rasmussen Reports/Pulse Opinion Research,NA,NA,NA,Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,B,2500,lv,lv,IVR/Online,U.S. House,NA,10/7/18,10/11/18,NA,NA,FALSE,10/17/18 09:13,NA,http://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot_oct17,general,45,44,NA
90376,56261,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,2074,lv,lv,Online,U.S. House,NA,10/5/18,10/11/18,NA,TRUE,FALSE,10/17/18 00:05,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,general,50.4,39,4.4
90383,56261,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,3629,a,a,Online,U.S. House,NA,10/5/18,10/11/18,NA,TRUE,FALSE,10/17/18 00:05,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,40.6,30.7,4.4
90389,56261,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,3016,rv,rv,Online,U.S. House,NA,10/5/18,10/11/18,NA,TRUE,FALSE,10/17/18 00:06,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,46.4,36.1,4.6
90377,56262,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,2076,lv,lv,Online,U.S. House,NA,10/4/18,10/10/18,NA,TRUE,FALSE,10/17/18 00:05,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,general,50,39.4,4
90384,56262,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,3646,a,a,Online,U.S. House,NA,10/4/18,10/10/18,NA,TRUE,FALSE,10/17/18 00:05,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,40.1,31.2,4.4
90390,56262,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,3031,rv,rv,Online,U.S. House,NA,10/4/18,10/10/18,NA,TRUE,FALSE,10/17/18 00:06,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,45.8,36.4,4.6
90110,56140,8273,2018,NA,568,YouGov,352,Economist,NA,YouGov,391,YouGov,B+,1156,rv,rv,Online,U.S. House,NA,10/7/18,10/9/18,NA,NA,FALSE,10/10/18 14:24,NA,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/cmlqh7mlw7/econTabReport.pdf,general,47,41,NA
90320,56234,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1925,lv,lv,Online,U.S. House,NA,10/3/18,10/9/18,NA,TRUE,FALSE,10/16/18 12:03,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,general,50.3,37.4,4.7
90321,56234,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,3542,a,a,Online,U.S. House,NA,10/3/18,10/9/18,NA,TRUE,FALSE,10/16/18 12:03,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,38.7,28.1,5.1
90322,56234,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,2867,rv,rv,Online,U.S. House,NA,10/3/18,10/9/18,NA,TRUE,FALSE,10/16/18 12:03,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,45.5,33.6,5.4
89997,56107,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,2022,lv,lv,Online,U.S. House,NA,10/2/18,10/8/18,NA,TRUE,FALSE,10/9/18 16:24,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,general,50.2,37.6,4.6
90004,56107,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,3720,a,a,Online,U.S. House,NA,10/2/18,10/8/18,NA,TRUE,FALSE,10/9/18 16:24,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,38.6,28,5.1
90011,56107,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,3014,rv,rv,Online,U.S. House,NA,10/2/18,10/8/18,NA,TRUE,FALSE,10/9/18 16:24,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,45.6,33.5,5.3
90087,56127,8273,2018,NA,1189,Morning Consult,538,Politico,NA,Morning Consult,218,Morning Consult,B,2189,rv,rv,Online,U.S. House,NA,10/7/18,10/7/18,NA,NA,FALSE,10/10/18 10:35,NA,https://www.politico.com/f/?id=00000166-5a76-dc50-affe-5ef639c30001,general,48,38,NA
90111,56141,8273,2018,NA,1416,Harris Insights & Analytics,960,Hill.TV,NA,HarrisX,133,Harris Insights & Analytics,B+,1000,rv,rv,Online,U.S. House,NA,10/6/18,10/7/18,NA,NA,FALSE,10/10/18 14:24,NA,https://thehill.com/hilltv/what-americas-thinking/410784-dems-hold-6-point-lead-on-generic-ballot,general,43,37,NA
89975,56087,8273,2018,NA,1361,SSRS,143,CNN,NA,CNN/SSRS,297,SSRS,C,920,rv,rv,Live Phone,U.S. House,NA,10/4/18,10/7/18,NA,NA,FALSE,10/9/18 12:42,NA,http://cdn.cnn.com/cnn/2018/images/10/09/rel9b.-.2018.midterms.pdf,general,51,42,NA
89976,56087,8273,2018,NA,1361,SSRS,143,CNN,NA,CNN/SSRS,297,SSRS,C,739,lv,lv,Live Phone,U.S. House,NA,10/4/18,10/7/18,NA,NA,FALSE,10/9/18 12:42,NA,http://cdn.cnn.com/cnn/2018/images/10/09/rel9b.-.2018.midterms.pdf,general,54,41,NA
90298,56222,8273,2018,NA,1510,NBC News/The Wall Street Journal,620,CNBC All-America Economic Survey,NA,CNBC/Hart Research/Public Opinion Strategies,221,NBC News/The Wall Street Journal,B+,800,rv,rv,NA,U.S. House,NA,10/4/18,10/7/18,NA,NA,FALSE,10/15/18 20:54,NA,https://www.cnbc.com/2018/10/15/mixed-signals-for-democrat-blue-wave-in-november-cnbc-survey-says.html,general,42,36,NA
89998,56108,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,2032,lv,lv,Online,U.S. House,NA,10/1/18,10/7/18,NA,TRUE,FALSE,10/9/18 16:24,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,general,50.9,37.6,4.3
90005,56108,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,3732,a,a,Online,U.S. House,NA,10/1/18,10/7/18,NA,TRUE,FALSE,10/9/18 16:24,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,38.8,28.2,5
90012,56108,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,3030,rv,rv,Online,U.S. House,NA,10/1/18,10/7/18,NA,TRUE,FALSE,10/9/18 16:24,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,46,33.4,5.3
92743,57348,8273,2018,NA,1193,SurveyMonkey,134,New York Times,NA,SurveyMonkey,324,SurveyMonkey,C,9532,a,a,Online,U.S. House,NA,10/1/18,10/7/18,NA,NA,FALSE,1/18/19 16:44,NA,https://drive.google.com/file/d/16ljJ6-N7Cnq2FuiR5JTmwEzXxd0M774g/view,general,43,42,NA
90276,56210,8273,2018,NA,370,Pew Research Center,NA,NA,NA,Pew Research Center,253,Pew Research Center,B/C,8904,rv,rv,Online,U.S. House,NA,9/24/18,10/7/18,NA,NA,FALSE,10/15/18 12:36,NA,http://www.people-press.org/wp-content/uploads/sites/4/2018/10/Midterm-topline-for-release.pdf,general,47,38,NA
89999,56109,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1993,lv,lv,Online,U.S. House,NA,9/30/18,10/6/18,NA,TRUE,FALSE,10/9/18 16:24,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,general,51.1,37.2,4
90006,56109,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,3629,a,a,Online,U.S. House,NA,9/30/18,10/6/18,NA,TRUE,FALSE,10/9/18 16:24,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,38.7,27.6,4.6
90013,56109,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,2944,rv,rv,Online,U.S. House,NA,9/30/18,10/6/18,NA,TRUE,FALSE,10/9/18 16:24,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,46.2,32.9,4.9
90000,56110,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1956,lv,lv,Online,U.S. House,NA,9/29/18,10/5/18,NA,TRUE,FALSE,10/9/18 16:24,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,general,50.7,37.1,3.9
90007,56110,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,3544,a,a,Online,U.S. House,NA,9/29/18,10/5/18,NA,TRUE,FALSE,10/9/18 16:24,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,38.7,27.8,4.3
90014,56110,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,2860,rv,rv,Online,U.S. House,NA,9/29/18,10/5/18,NA,TRUE,FALSE,10/9/18 16:24,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,45.7,32.7,4.8
89924,56070,8273,2018,NA,1416,Harris Insights & Analytics,985,ScottRasmussen.com,NA,HarrisX,133,Harris Insights & Analytics,B+,6805,rv,rv,Online,U.S. House,NA,9/28/18,10/5/18,NA,TRUE,FALSE,10/6/18 12:39,NA,https://scottrasmussen.com/crosstabs-september-28-october-5-2018-3/,general,43,36,NA
89925,56070,8273,2018,NA,1416,Harris Insights & Analytics,985,ScottRasmussen.com,NA,HarrisX,133,Harris Insights & Analytics,B+,5076,lv,lv,Online,U.S. House,NA,9/28/18,10/5/18,NA,TRUE,FALSE,10/6/18 12:39,Likely voter combo,https://scottrasmussen.com/crosstabs-september-28-october-5-2018-3/,general,48,40,NA
89926,56070,8273,2018,NA,1416,Harris Insights & Analytics,985,ScottRasmussen.com,NA,HarrisX,133,Harris Insights & Analytics,B+,4022,lv,lv,Online,U.S. House,NA,9/28/18,10/5/18,NA,TRUE,FALSE,10/6/18 12:39,Definite voters,https://scottrasmussen.com/crosstabs-september-28-october-5-2018-3/,general,49,41,NA
89890,56047,8273,2018,NA,1102,Emerson College,NA,NA,NA,Emerson College,88,Emerson College,A-,1000,rv,rv,IVR/Online,U.S. House,NA,10/1/18,10/4/18,NA,NA,FALSE,10/5/18 09:08,NA,https://www.emerson.edu/news-events/emerson-college-today/emerson-e-poll-trump-approval-improves-populace-issues-are-popular-voters-0,general,50.2,41.8,NA
90086,56128,8273,2018,NA,399,Rasmussen Reports/Pulse Opinion Research,NA,NA,NA,Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,B,2500,lv,lv,IVR/Online,U.S. House,NA,9/30/18,10/4/18,NA,NA,FALSE,10/10/18 10:35,NA,http://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot,general,45,45,NA
90001,56111,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1832,lv,lv,Online,U.S. House,NA,9/28/18,10/4/18,NA,TRUE,FALSE,10/9/18 16:24,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,general,51.1,36.4,3.8
90008,56111,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,3386,a,a,Online,U.S. House,NA,9/28/18,10/4/18,NA,TRUE,FALSE,10/9/18 16:24,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,38.7,27.9,4.1
90015,56111,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,2715,rv,rv,Online,U.S. House,NA,9/28/18,10/4/18,NA,TRUE,FALSE,10/9/18 16:24,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,45.4,32.5,4.7
89874,56038,8273,2018,NA,228,IBD/TIPP,NA,NA,NA,IBD/TIPP,144,IBD/TIPP,A+,846,rv,rv,Live Phone,U.S. House,NA,9/27/18,10/3/18,NA,NA,FALSE,10/4/18 15:52,NA,https://www.investors.com/politics/trump-approval-rating-ibd-tip-poll/,general,45,43,NA
90002,56112,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1845,lv,lv,Online,U.S. House,NA,9/27/18,10/3/18,NA,TRUE,FALSE,10/9/18 16:24,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,general,51.2,36.4,3.9
90009,56112,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,3394,a,a,Online,U.S. House,NA,9/27/18,10/3/18,NA,TRUE,FALSE,10/9/18 16:24,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,38.4,28.3,3.9
90016,56112,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,2731,rv,rv,Online,U.S. House,NA,9/27/18,10/3/18,NA,TRUE,FALSE,10/9/18 16:24,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,44.9,33.2,4.6
89822,56015,8273,2018,NA,568,YouGov,352,Economist,NA,YouGov,391,YouGov,B+,1223,rv,rv,Online,U.S. House,NA,9/30/18,10/2/18,NA,NA,FALSE,10/3/18 15:53,NA,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/sodq3s3gan/econTabReport.pdf,general,45,40,NA
124114,66580,8273,2018,NA,552,The Winston Group,1312,Winning the Issues,REP,The Winston Group,385,The Winston Group,A/B,1000,rv,rv,Online,U.S. House,NA,9/30/18,10/2/18,NA,NA,FALSE,5/29/20 13:11,NA,https://www.winningtheissues.org/wp-content/uploads/2018/11/WTI-Sept-2018-Survey.pdf,general,47,44,NA
90003,56092,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1840,lv,lv,Online,U.S. House,NA,9/26/18,10/2/18,NA,TRUE,FALSE,10/9/18 16:24,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,general,50.5,37.7,3.8
90010,56092,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,3316,a,a,Online,U.S. House,NA,9/26/18,10/2/18,NA,TRUE,FALSE,10/9/18 16:24,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,39,30.1,3.7
90017,56092,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,2707,rv,rv,Online,U.S. House,NA,9/26/18,10/2/18,NA,TRUE,FALSE,10/9/18 16:24,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,44.7,34.6,4.3
90480,56290,8273,2018,NA,800,Kaiser Family Foundation,NA,NA,NA,Kaiser Family Foundation,419,Kaiser Family Foundation,NA,949,rv,rv,Live Phone,U.S. House,NA,9/19/18,10/2/18,NA,NA,FALSE,10/18/18 11:32,A bit confused on what the date ranges here should be. Xtab says 10/18 but subtitle to every page ranges from september to october. -Dustin,http://files.kff.org/attachment/Topline-KFF-Election-Tracking-Poll-Health-Care-in-the-2018-Midterms,general,50,38,NA
89819,56014,8273,2018,NA,1205,Marist College,373765,NPR | PBS NewsHour,NA,Marist College,183,Marist College,A,996,rv,rv,Live Phone,U.S. House,NA,10/1/18,10/1/18,NA,NA,FALSE,10/3/18 15:28,NA,http://maristpoll.marist.edu/wp-content/uploads/2018/10/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_1810021305.pdf#page=3,general,48,42,NA
89731,55991,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,2144,lv,lv,Online,U.S. House,NA,9/25/18,10/1/18,NA,TRUE,FALSE,10/2/18 18:12,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,general,49.7,38,4.1
89738,55991,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,4057,a,a,Online,U.S. House,NA,9/25/18,10/1/18,NA,TRUE,FALSE,10/2/18 18:12,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,38.7,30.7,4.2
89745,55991,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,3269,rv,rv,Online,U.S. House,NA,9/25/18,10/1/18,NA,TRUE,FALSE,10/2/18 18:12,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,44.3,35.3,4.8
